video_title,video_id,video_length_minutes,video_created,comments,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,youtube_red_watch_time_minutes,youtube_red_views,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,watch_time_minutes,views,average_view_duration,average_percentage_viewed,watch_time_hours
Linux - MakeHuman - 3D Charaktere erstellen,gXPPFQalfGM,2.40,"Mar 25, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,1,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,1.0,42.61,1
Jugend hackt 2014,gZz3rFfzKIU,1.35,"Jun 02, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.3,22.72,0
Linux - Zeilen nummerieren,g_oFHurK-yE,3.33,"Sep 02, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,2,2,0,0,0,0,16,10,1.6,49.09,0
LibreOffice 5 installieren (Linux),gb1IYzofAAc,3.12,"Aug 15, 2015",0,0,0,0.00,0,46,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,1,1,0,1,0,0,0,0,0,0,273,142,1.9,61.75,5
GNOME 3.12 geht an den Start,goT-nVQtM_k,3.50,"Mar 27, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,11.29,0
Screencast 064 - OpenOffice.org - Writer - Ein Dokument öffnen,goUKdj12jHc,1.93,"Jan 27, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,4,2,0,0,0,6,7,0.9,47.57,0
Fedora 25 Beta (Workstation) - Demo,gpAdo9RNcnM,8.98,"Oct 12, 2016",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189,117,1.6,18.00,3
"Coder auf dem PC installieren (HTML, CSS, Javascript ganz einfach lernen)",h7YpHP3c2Tc,6.40,"Oct 24, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,30,0.00,4,30,13.33,30,-1,0,1,0,0,0,0,0,0,0,0,0,0,16,24,0.7,10.73,0
blockdiag - Diagramm erstellen,hIEeHLRnOzc,4.72,"Feb 15, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,1.2,26.07,0
LibreOffice - Writer - Kommentare,hRNtkcqXI3o,3.63,"Sep 02, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,2,5,3,0,0,0,413,331,1.2,34.38,7
LibreOffice - bekannte Probleme mit dem Makrorekorder,hVSPM3Ez_hE,5.83,"Mar 14, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,2.4,41.40,1
Videoantwort (als Demo) - LibreOffice Calc - eine Doppellinie für unter/über Summen,haVHM9oYYoU,2.52,"Feb 22, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0.9,35.56,0
Vivaldi Browser - Demo,hb1dSzT5EnA,10.72,"Feb 18, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,82,1.1,10.62,2
LibreOffice - Calc - Datum und Zeit eingeben,hbWiDXxRvhE,3.58,"Apr 23, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1090,725,1.5,41.95,18
Debian - dpkg - Pakete installieren (Paketverwaltung .deb),hi5JgrQlCWw,3.68,"Dec 12, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,123,0.00,13,123,10.57,123,0,0,0,1,1,0,0,0,1,1,0,0,0,264,179,1.5,40.05,4
Firefox - Adblock Plus,hnJZXMM2ah8,3.13,"May 11, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.7,55.66,0
LibreOffice - Was ist Calc ?,hoeDU_-FgPc,3.33,"Jul 19, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1.3,39.06,0
Gnome 3.10 - Wetter (weather) - Demo,hsNTRBaZHJQ,1.60,"Sep 29, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4,24.02,0
LibreOffice - Calc - Umrandungen,hsUbfOd87Gs,2.75,"Feb 21, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,46,1.2,45.15,1
Linktipp: Browserunterstützung für HTML- und CSS-Elemente prüfen,hv5OJlImCos,2.00,"Aug 27, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,3,1.1,53.71,0
bottle - Simple Template,hznh93921yc,5.52,"Jun 08, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,1,2,1,0,0,0,159,134,1.2,21.46,3
"R - Vektoren, ein Balkendiagramm erstellen und als Bild speichern",i-T_rX8vw_w,6.15,"Aug 06, 2015",0,0,6,0.00,3,974,0.31,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1664,944,1.8,28.65,28
Arduino - Vorbereitungen,i3odKpigPCo,2.02,"Oct 08, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,40.23,0
whistle und andere WhatsApp-Alternativen,i7TS8hfOdvw,2.53,"Feb 20, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.5,100.00,0
Python-Programmierung - Dictionaries (Teil 2),iBmuLYjfGVw,3.63,"Aug 13, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,1.2,33.20,0
Python-Programmierung - docopt - Installation,iJd3g_TNQjs,5.88,"Jun 16, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,2,0,0,0,0,124,139,0.9,15.10,2
Raspberry Pi - Vorbereitungen,iKeVyB_DCwg,2.58,"Oct 05, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,19,25,0.8,29.27,0
R - Hilfe,iLOFj06w6TY,2.65,"Oct 18, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,1.2,44.47,0
AV Linux 6.0.2 - Demo,iNjChme_3s0,7.82,"Jan 06, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,68,2.0,26.01,2
redis - Datentypen - Hashes,i_8VWlKtTuw,4.58,"Sep 20, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,18,4.2,91.62,1
Firefox - HTTPS Everywhere,i_d_O-GdUqQ,2.77,"Aug 07, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0.8,29.64,0
Taskwarrior - Datum und Uhrzeit - Datumsformate,iaWyeol2aVk,5.32,"Oct 31, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,27,3.1,57.42,1
"GeckoLinux 999.161031.0 ""Rolling"" Cinnamon - Demo",ioVLXsEAJjs,7.20,"Nov 08, 2016",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,30,1.1,14.80,1
Taskwarrior - Datum und Uhrzeit - scheduled,iqu_wadiYFs,1.83,"Mar 06, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,1.1,61.76,1
Python-Programmierung - Reguläre Ausdrücke - Suchen Teilen Ersetzen,itW9m5lQ8iU,3.52,"Apr 07, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,77,65,1.2,33.74,1
Ubuntu 13.10 beta2 - Demo,iwgh33IdDbE,5.75,"Sep 28, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.87,0
"Terminix, GTK3-Terminal mit Tiling-Funktion, Drag&Drop und Transparenz",j0FO9Mx1TtM,4.43,"Mar 05, 2017",0,0,0,0.00,0,37,0.00,14,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,4,4,0,0,0,0,0,2,7,5,1,1,0,128,65,2.0,44.26,2
Taskwarrior - Reports - ein Beispiel,j11mvkOB_no,4.62,"Aug 26, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,64,1.8,38.16,2
Manjaro Linux 0.8.8 Xfce - Demo,j7Vfr7ArHu4,7.45,"Nov 27, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,1.1,15.32,0
Python-Programmierung - Alles ist eine Klasse,j8WsDBS32SY,6.13,"Apr 24, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,40,1.2,19.59,1
LibreOffice - Calc - Zellen mit Textdaten,jBAiqEJ4U24,2.35,"Mar 05, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,1.5,64.97,0
"LibreOffice - Writer - Ausschneiden, Kopieren und Einfügen von Text",jMbsHEYQrKg,3.83,"Mar 07, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,5,3,0,0,0,485,346,1.4,36.55,8
Taskwarrior - Löschen von Aufgaben,jRqtintAAIk,2.15,"Sep 24, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,39,1.4,64.42,1
Gnome 3.18 - gedit - Minikarte (Overview Map) - Demo,jYRbDMyZEo8,1.07,"Sep 25, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,0.6,54.14,0
ghost - ghost installieren (benutzerfreundliche Blogging-Software basierend auf node.js),jbJLVj1l9qI,6.57,"Oct 16, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,1,1,0,21,11,1.9,28.84,0
docker installieren,jcgrUJv7qGc,3.63,"Aug 04, 2015",0,0,2,0.00,1,58,1.72,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,51,2.1,57.81,2
Python-Programmierung - Operatoren,jgSZusvkBao,4.82,"Apr 10, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56,29,1.9,39.80,1
KaOS 2014.04 - Demo,jpBr3my7OsE,4.97,"Apr 20, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.8,16.30,0
bottle - HTTP Header Daten,jzm6ciSq__w,2.93,"Jun 29, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1.0,35.56,0
Gnome - Pessulus,k0ywpFgnO5E,4.20,"Dec 14, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,1.0,24.82,1
HTML und CSS - CSS-Regeln,k2KXavMEIHw,6.20,"Nov 25, 2017",0,0,2,0.00,1,15,6.67,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,2,2,0,0,0,0,0,5,5,0,0,0,0,37,21,1.7,28.19,1
LibreOffice - Ein Makro selbst erstellen (der Makro-Recorder),k3E8SF9p8qg,4.15,"Feb 22, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,3,2,2,3,1,7,2,3,1,0,0,0,2503,1496,1.7,40.31,42
Linux - Verschlüsselte Containerdatei - Passwörter verwalten,kBslQm5fUkk,4.00,"Mar 08, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,2.0,49.93,1
bottle - Dynamisches Routing,kCoJ-mE10FE,6.23,"Jun 05, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0.7,11.37,0
Gnome3 - Sushi,kR_Jgt5No8Y,5.28,"Dec 01, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,1.5,27.76,0
reveal.js - vertikale Navigation und Links,kSvJeXLgPls,4.48,"Apr 01, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,24,0.00,0,24,0.00,24,0,0,0,0,0,0,0,1,2,1,0,0,0,28,15,1.9,41.66,0
Linux - findmnt zeigt eingebundene Laufwerke übersichtlich an,kV5tHwGYO94,4.02,"Mar 14, 2017",0,0,0,0.00,0,34,0.00,19,2,10.53,0,0,0,0,0,0.00,0,0,0.00,0,4,4,0,0,0,0,0,8,11,3,1,1,0,132,59,2.2,55.84,2
LibreOffice - Calc - Spalten und Zeilen einfügen,k_4ehQyuqe8,3.07,"Dec 11, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,109,1.2,38.96,2
Linux - Benutzer benachrichtigen - die Datei /etc/issue.net,kaqTDhmKuy4,1.57,"Nov 23, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,39,0.6,40.66,0
Screencast short 012 - OpenOffice Writer - Textbreite skalieren,kcuvwEZROCw,0.72,"Jan 30, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,4,2,0,0,0,8,17,0.5,68.57,0
Debian - dpkg - Abfrage des Installationsstatus (Paketverwaltung .deb),kkDVaCEiGts,2.37,"Dec 13, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,20,0.00,0,20,0.00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1.1,46.03,0
Präsentationen mit Markdown und remark.js,klnPM15jqg4,3.40,"Mar 25, 2015",0,0,0,0.00,0,107,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,1,1,0,0,2,2,0,0,0,0,268,188,1.4,41.93,4
LibreOffice - Calc - Tabellen mit Themen formatieren,kmixCzEndRQ,2.00,"Mar 28, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,61,1.1,55.47,1
awesome - ein Tiling-Fenstermanager - Steuerung,knRy-Q2vpwM,4.92,"Feb 13, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,2.3,46.69,0
CouchDB - Datenbankinformationen,kpF6jV1i5mc,3.27,"May 21, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.3,41.25,0
Fedora 17 Beta - Demo,krdutZKGX-w,4.88,"Apr 17, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,113,99,1.1,23.32,2
Informationen über ein vimeo-Video ermitteln - vimeo Data API,kuGn0dRMyYo,4.32,"Oct 26, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,1.2,28.62,0
pwgen - ein Passwort generieren,kvZESHxtx9c,3.55,"Oct 26, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,354,0.8,23.68,5
redis - Datentypen - String,l0SbbSLDhN0,6.25,"Sep 16, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,40,3.2,50.67,2
LibreOffice - Calc - Gruppen und Gliederung,l3IoSinZ61k,3.30,"Aug 12, 2015",0,0,0,0.00,0,46,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,1.3,39.70,1
OpenCV - ein Bild konvertieren,l64zFq_CGfI,2.27,"Aug 25, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,0.9,41.79,1
Raspberry Pi - arkos - Genesis - Terminal und Execute (Kommandos über den Browser eingeben),lCScxEAINn8,5.97,"Nov 14, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,98,81,1.2,20.37,2
Python-Programmierung - Quelltextanalyse mit pylint,lD8nNJf73lA,3.22,"Feb 13, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,2,2,0,0,0,0,134,146,0.9,28.50,2
Linux - aktive Veränderungsmöglichkeiten unter /proc/sys,lEfqNCvptV8,3.72,"Nov 10, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2.4,64.29,0
Fedora 25 Beta (Workstation) - Installation - Demo,lJeWg1-W8Ps,3.73,"Oct 12, 2016",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,28,1.6,41.76,1
Screencast short 043 - du - Festplattenbelegung,lNEv_uVmS_Y,1.85,"Jan 31, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.8,97.72,0
Git für Einsteiger - Was ist Git ?,lVzEQQQGhxI,7.47,"Feb 01, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,6,169,3.55,2,169,1.18,169,3,3,0,0,0,0,4,4,8,4,1,1,0,2590,929,2.8,37.34,43
popcorn.js - Attribution,ll7aJ5Jhlfg,3.13,"May 09, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1.0,32.66,0
Trianglify erzeugt Wallpaper im Nexus-Stil,lnBLbsq2ppg,2.47,"Apr 17, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.5,21.22,0
PDF-Seiten in Bilder umwandeln,m1S2b_5b8CU,3.98,"Apr 14, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1.1,26.73,0
Python-Programmierung - Richtig einrücken,m2UDI5Fy6qw,2.87,"Sep 04, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,147,109,1.3,47.03,2
Das Web-Cockpit aus Fedora 21 installieren,m56xN_cSjgc,4.92,"Feb 24, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1.3,26.29,0
LibreOffice - Calc - Sonderzeichen,mC9etiNLZdE,3.78,"Mar 10, 2017",0,0,0,0.00,0,35,0.00,8,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,3,4,1,0,0,0,61,53,1.2,30.40,1
Linux - Desktop Drapes,mSdNfeIlMBg,1.37,"Aug 30, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0.4,29.34,0
GIMP - Einen Rahmen um einen Bereich in einem Bild ziehen,mYJE59lh7GQ,4.12,"Apr 16, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,1,1,0,1,2,2,0,0,0,0,1534,1013,1.5,36.79,26
Python-Programmierung - subprocess,n2YkGue9y3M,4.65,"Nov 10, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,1,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,293,196,1.5,32.20,5
Python-Programmierung - Klassen in Python - Vererbung,n5goVmi98bw,5.27,"Apr 08, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,186,85,2.2,41.51,3
redis - Installation,nEMfyC5Zk_I,7.87,"Sep 15, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,491,193,2.5,32.34,8
Python-Programmierung - if-Anweisung,nOU2ccm5ISA,7.45,"Apr 17, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,159,73,2.2,29.20,3
Kwin - Videoaufnahme,nRzp6Iyengw,5.08,"Aug 30, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.5,30.17,0
Gnome3 - eine neue Suche hinzufügen,nZuFE13adYE,7.83,"Sep 27, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4.1,52.00,0
PHP-Programmierung - Arrays - Listen-Arrays,n_8Moi8DqIo,5.18,"Sep 26, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,12,0.3,5.16,0
jQuery - Hallo Welt,naU348DvB9E,5.82,"Jun 02, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,5.8,99.86,0
Ubuntu Touch - Unter der Haube,njV1mI3cJtM,7.72,"Apr 06, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,3,0.00,0,3,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.6,20.65,0
"nautilus-image-converter, nautilus-open-terminal",no443iNyh0s,3.18,"Sep 22, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,1.0,31.81,1
LibreOffice - Calc - Tabellenregister und Statusleiste,nrS-piZP16s,1.87,"Aug 02, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.9,45.84,0
Ubuntu - html in pdf umwandeln,o4ERMw06-ss,2.88,"Jul 15, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,171,147,1.2,40.41,3
Firefox - Remove It Permanently,o4r7OgONW0M,2.53,"Apr 20, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,0.9,36.57,1
